GpsCycle,GpsWeek,GpsToW[s],TimeStartup[ns],UnCompAccX[m/s^2],UnCompAccY[m/s^2],UnCompAccZ[m/s^2],UnCompGyroX[rad/s],UnCompGyroY[rad/s],UnCompGyroZ[rad/s]
1,18,518635.1,222099999999,6.84365641e-08,-0.020000019,0.0340564076,-1.94766129e-05,-7.04285733e-05,-0.02
1,18,518635.2,222199999999,6.79801446e-08,-0.0200000187,0.0340564853,-1.93360379e-05,-7.0467387e-05,-0.02
1,18,518635.3,222299999999,6.75226373e-08,-0.0200000184,0.0340565623,-1.91953855e-05,-7.05059195e-05,-0.02
1,18,518635.4,222399999999,6.70640497e-08,-0.0200000182,0.0340566388,-1.90546564e-05,-7.05441705e-05,-0.02
1,18,518635.5,222499999999,6.66043891e-08,-0.0200000179,0.0340567148,-1.8913851e-05,-7.05821403e-05,-0.02
1,18,518635.6,222599999999,6.61436628e-08,-0.0200000176,0.0340567901,-1.877297e-05,-7.06198282e-05,-0.02
1,18,518635.7,222699999999,6.56818782e-08,-0.0200000174,0.034056865,-1.8632014e-05,-7.06572341e-05,-0.02
1,18,518635.8,222799999999,6.52190427e-08,-0.0200000171,0.0340569392,-1.84909834e-05,-7.06943581e-05,-0.02
1,18,518635.9,222899999999,6.47551637e-08,-0.0200000168,0.0340570129,-1.83498789e-05,-7.07312002e-05,-0.02
1,18,518636,222999999999,6.42902486e-08,-0.0200000166,0.034057086,-1.82087009e-05,-7.07677597e-05,-0.02
1,18,518636.1,223099999999,6.38243049e-08,-0.0200000163,0.0340571586,-1.80674502e-05,-7.08040368e-05,-0.02
1,18,518636.2,223199999999,6.335734e-08,-0.0200000161,0.0340572306,-1.79261272e-05,-7.08400315e-05,-0.02
1,18,518636.3,223299999999,6.28893614e-08,-0.0200000158,0.034057302,-1.77847325e-05,-7.08757433e-05,-0.02
1,18,518636.4,223399999999,6.24203765e-08,-0.0200000156,0.0340573728,-1.76432667e-05,-7.09111724e-05,-0.02
1,18,518636.5,223499999999,6.1950393e-08,-0.0200000153,0.0340574431,-1.75017303e-05,-7.09463183e-05,-0.02
1,18,518636.6,223599999999,6.14794182e-08,-0.0200000151,0.0340575129,-1.73601239e-05,-7.09811813e-05,-0.02
1,18,518636.7,223699999999,6.10074597e-08,-0.0200000148,0.034057582,-1.72184481e-05,-7.10157607e-05,-0.02
1,18,518636.8,223799999999,6.05345252e-08,-0.0200000146,0.0340576506,-1.70767035e-05,-7.10500569e-05,-0.02
1,18,518636.9,223899999999,6.0060622e-08,-0.0200000143,0.0340577186,-1.69348905e-05,-7.10840696e-05,-0.02
1,18,518637,223999999999,5.95857579e-08,-0.0200000141,0.0340577861,-1.67930098e-05,-7.11177983e-05,-0.02
1,18,518637.1,224099999999,5.91099405e-08,-0.0200000139,0.034057853,-1.66510619e-05,-7.11512434e-05,-0.02
1,18,518637.2,224199999999,5.86331773e-08,-0.0200000136,0.0340579193,-1.65090475e-05,-7.11844045e-05,-0.02
1,18,518637.3,224299999999,5.81554759e-08,-0.0200000134,0.0340579851,-1.6366967e-05,-7.12172813e-05,-0.02
1,18,518637.4,224399999999,5.76768441e-08,-0.0200000132,0.0340580503,-1.62248211e-05,-7.12498741e-05,-0.02
1,18,518637.5,224499999999,5.71972894e-08,-0.0200000129,0.0340581149,-1.60826103e-05,-7.12821822e-05,-0.02
1,18,518637.6,224599999999,5.67168196e-08,-0.0200000127,0.0340581789,-1.59403352e-05,-7.13142064e-05,-0.02
1,18,518637.7,224699999999,5.62354423e-08,-0.0200000125,0.0340582424,-1.57979963e-05,-7.13459454e-05,-0.02
1,18,518637.8,224799999999,5.57531653e-08,-0.0200000123,0.0340583053,-1.56555942e-05,-7.13774e-05,-0.02
1,18,518637.9,224899999999,5.52699961e-08,-0.020000012,0.0340583676,-1.55131295e-05,-7.14085696e-05,-0.02
1,18,518638,224999999999,5.47859427e-08,-0.0200000118,0.0340584294,-1.53706028e-05,-7.14394543e-05,-0.02
1,18,518638.1,225099999999,5.43010127e-08,-0.0200000116,0.0340584906,-1.52280146e-05,-7.14700538e-05,-0.02
1,18,518638.2,225199999999,5.38152139e-08,-0.0200000114,0.0340585512,-1.50853655e-05,-7.1500368e-05,-0.02
1,18,518638.3,225299999999,5.33285541e-08,-0.0200000112,0.0340586113,-1.49426561e-05,-7.15303969e-05,-0.02
1,18,518638.4,225399999999,5.2841041e-08,-0.020000011,0.0340586708,-1.47998869e-05,-7.15601403e-05,-0.02
1,18,518638.5,225499999999,5.23526824e-08,-0.0200000107,0.0340587297,-1.46570585e-05,-7.15895981e-05,-0.02
1,18,518638.6,225599999999,5.18634862e-08,-0.0200000105,0.0340587881,-1.45141715e-05,-7.16187702e-05,-0.02
1,18,518638.7,225699999999,5.13734602e-08,-0.0200000103,0.0340588458,-1.43712265e-05,-7.16476564e-05,-0.02
1,18,518638.8,225799999999,5.08826122e-08,-0.0200000101,0.034058903,-1.4228224e-05,-7.16762566e-05,-0.02
1,18,518638.9,225899999999,5.03909501e-08,-0.0200000099,0.0340589597,-1.40851646e-05,-7.17045708e-05,-0.02
1,18,518639,225999999999,4.98984817e-08,-0.0200000097,0.0340590157,-1.39420488e-05,-7.17325987e-05,-0.02
1,18,518639.1,226099999999,4.9405215e-08,-0.0200000095,0.0340590712,-1.37988773e-05,-7.17603407e-05,-0.02
1,18,518639.2,226199999999,4.89111577e-08,-0.0200000093,0.0340591261,-1.36556506e-05,-7.17877959e-05,-0.02
1,18,518639.3,226299999999,4.84163179e-08,-0.0200000091,0.0340591804,-1.35123693e-05,-7.18149647e-05,-0.02
1,18,518639.4,226399999999,4.79207035e-08,-0.0200000089,0.0340592342,-1.3369034e-05,-7.1841847e-05,-0.02
1,18,518639.5,226499999999,4.74243223e-08,-0.0200000087,0.0340592874,-1.32256452e-05,-7.18684424e-05,-0.02
1,18,518639.6,226599999999,4.69271823e-08,-0.0200000086,0.03405934,-1.30822034e-05,-7.18947509e-05,-0.02
1,18,518639.7,226699999999,4.64292915e-08,-0.0200000084,0.0340593921,-1.29387094e-05,-7.19207728e-05,-0.02
1,18,518639.8,226799999999,4.59306578e-08,-0.0200000082,0.0340594435,-1.27951636e-05,-7.19465073e-05,-0.02
1,18,518639.9,226899999999,4.54312892e-08,-0.020000008,0.0340594944,-1.26515667e-05,-7.19719546e-05,-0.02
1,18,518640,226999999999,4.49311937e-08,-0.0200000078,0.0340595448,-1.25079191e-05,-7.19971147e-05,-0.02
1,18,518640.1,227099999999,4.44303794e-08,-0.0200000076,0.0340595945,-1.23642216e-05,-7.20219877e-05,-0.02
1,18,518640.2,227199999999,4.39288541e-08,-0.0200000075,0.0340596437,-1.22204746e-05,-7.2046573e-05,-0.02
1,18,518640.3,227299999999,4.3426626e-08,-0.0200000073,0.0340596923,-1.20766787e-05,-7.20708709e-05,-0.02
1,18,518640.4,227399999999,4.2923703e-08,-0.0200000071,0.0340597403,-1.19328345e-05,-7.20948813e-05,-0.02
1,18,518640.5,227499999999,4.24200933e-08,-0.0200000069,0.0340597877,-1.17889426e-05,-7.21186038e-05,-0.02
1,18,518640.6,227599999999,4.19158049e-08,-0.0200000068,0.0340598346,-1.16450035e-05,-7.21420383e-05,-0.02
1,18,518640.7,227699999999,4.14108458e-08,-0.0200000066,0.0340598809,-1.15010179e-05,-7.21651851e-05,-0.02
1,18,518640.8,227799999999,4.09052241e-08,-0.0200000065,0.0340599266,-1.13569863e-05,-7.21880436e-05,-0.02
1,18,518640.9,227899999999,4.0398948e-08,-0.0200000063,0.0340599718,-1.12129092e-05,-7.22106142e-05,-0.02
1,18,518641,227999999999,3.98920254e-08,-0.0200000061,0.0340600163,-1.10687873e-05,-7.22328966e-05,-0.02
1,18,518641.1,228099999999,3.93844646e-08,-0.020000006,0.0340600603,-1.09246212e-05,-7.22548907e-05,-0.02
1,18,518641.2,228199999999,3.88762737e-08,-0.0200000058,0.0340601037,-1.07804113e-05,-7.22765961e-05,-0.02
1,18,518641.3,228299999999,3.83674607e-08,-0.0200000057,0.0340601466,-1.06361583e-05,-7.22980134e-05,-0.02
1,18,518641.4,228399999999,3.78580339e-08,-0.0200000055,0.0340601888,-1.04918628e-05,-7.23191421e-05,-0.02
1,18,518641.5,228499999999,3.73480013e-08,-0.0200000054,0.0340602305,-1.03475254e-05,-7.23399821e-05,-0.02
1,18,518641.6,228599999999,3.68373711e-08,-0.0200000052,0.0340602716,-1.02031465e-05,-7.23605334e-05,-0.02
1,18,518641.7,228699999999,3.63261516e-08,-0.0200000051,0.0340603121,-1.00587269e-05,-7.23807959e-05,-0.02
1,18,518641.8,228799999999,3.58143508e-08,-0.0200000049,0.0340603521,-9.91426701e-06,-7.24007694e-05,-0.02
1,18,518641.9,228899999999,3.5301977e-08,-0.0200000048,0.0340603914,-9.76976748e-06,-7.24204541e-05,-0.02
1,18,518642,228999999999,3.47890384e-08,-0.0200000046,0.0340604302,-9.62522888e-06,-7.24398496e-05,-0.02
1,18,518642.1,229099999999,3.42755432e-08,-0.0200000045,0.0340604685,-9.48065179e-06,-7.2458956e-05,-0.02
1,18,518642.2,229199999999,3.37614995e-08,-0.0200000044,0.0340605061,-9.33603677e-06,-7.24777732e-05,-0.02
1,18,518642.3,229299999999,3.32469157e-08,-0.0200000042,0.0340605431,-9.19138443e-06,-7.24963012e-05,-0.02
1,18,518642.4,229399999999,3.27317999e-08,-0.0200000041,0.0340605796,-9.04669532e-06,-7.25145397e-05,-0.02
1,18,518642.5,229499999999,3.22161604e-08,-0.020000004,0.0340606155,-8.90197003e-06,-7.25324889e-05,-0.02
1,18,518642.6,229599999999,3.17000055e-08,-0.0200000038,0.0340606508,-8.75720914e-06,-7.25501488e-05,-0.02
1,18,518642.7,229699999999,3.11833433e-08,-0.0200000037,0.0340606856,-8.61241322e-06,-7.25675189e-05,-0.02
1,18,518642.8,229799999999,3.06661822e-08,-0.0200000036,0.0340607197,-8.46758287e-06,-7.25845993e-05,-0.02
1,18,518642.9,229899999999,3.01485305e-08,-0.0200000035,0.0340607533,-8.32271864e-06,-7.260139e-05,-0.02
1,18,518643,229999999999,2.96303964e-08,-0.0200000033,0.0340607863,-8.17782114e-06,-7.26178912e-05,-0.02
1,18,518643.1,230099999999,2.91117882e-08,-0.0200000032,0.0340608187,-8.03289092e-06,-7.26341023e-05,-0.02
1,18,518643.2,230199999999,2.85927142e-08,-0.0200000031,0.0340608506,-7.88792859e-06,-7.26500235e-05,-0.02
1,18,518643.3,230299999999,2.80731827e-08,-0.020000003,0.0340608819,-7.7429347e-06,-7.26656549e-05,-0.02
1,18,518643.4,230399999999,2.75532021e-08,-0.0200000029,0.0340609125,-7.59790985e-06,-7.26809961e-05,-0.02
1,18,518643.5,230499999999,2.70327806e-08,-0.0200000028,0.0340609426,-7.45285461e-06,-7.26960475e-05,-0.02
1,18,518643.6,230599999999,2.65119265e-08,-0.0200000027,0.0340609722,-7.30776957e-06,-7.27108084e-05,-0.02
1,18,518643.7,230699999999,2.59906483e-08,-0.0200000026,0.0340610011,-7.1626553e-06,-7.27252794e-05,-0.02
1,18,518643.8,230799999999,2.54689543e-08,-0.0200000025,0.0340610295,-7.01751238e-06,-7.27394598e-05,-0.02
1,18,518643.9,230899999999,2.49468527e-08,-0.0200000024,0.0340610572,-6.8723414e-06,-7.27533502e-05,-0.02
1,18,518644,230999999999,2.4424352e-08,-0.0200000023,0.0340610844,-6.72714293e-06,-7.27669502e-05,-0.02
1,18,518644.1,231099999999,2.39014605e-08,-0.0200000022,0.0340611111,-6.58191756e-06,-7.27802594e-05,-0.02
1,18,518644.2,231199999999,2.33781866e-08,-0.0200000021,0.0340611371,-6.43666587e-06,-7.27932785e-05,-0.02
1,18,518644.3,231299999999,2.28545386e-08,-0.020000002,0.0340611626,-6.29138843e-06,-7.2806007e-05,-0.02
1,18,518644.4,231399999999,2.23305249e-08,-0.0200000019,0.0340611874,-6.14608584e-06,-7.28184446e-05,-0.02
1,18,518644.5,231499999999,2.1806154e-08,-0.0200000018,0.0340612117,-6.00075866e-06,-7.28305919e-05,-0.02
1,18,518644.6,231599999999,2.12814342e-08,-0.0200000017,0.0340612354,-5.85540749e-06,-7.28424485e-05,-0.02
1,18,518644.7,231699999999,2.07563739e-08,-0.0200000016,0.0340612586,-5.71003289e-06,-7.28540143e-05,-0.02
1,18,518644.8,231799999999,2.02309814e-08,-0.0200000015,0.0340612811,-5.56463546e-06,-7.28652891e-05,-0.02
1,18,518644.9,231899999999,1.97052653e-08,-0.0200000015,0.0340613031,-5.41921578e-06,-7.28762733e-05,-0.02
1,18,518645,231999999999,1.91792339e-08,-0.0200000014,0.0340613245,-5.27377442e-06,-7.28869666e-05,-0.02
1,18,518645.1,232099999999,1.86528956e-08,-0.0200000013,0.0340613453,-5.12831198e-06,-7.2897369e-05,-0.02
1,18,518645.2,232199999999,1.81262589e-08,-0.0200000012,0.0340613655,-4.98282902e-06,-7.29074805e-05,-0.02
1,18,518645.3,232299999999,1.75993321e-08,-0.0200000012,0.0340613852,-4.83732613e-06,-7.29173009e-05,-0.02
1,18,518645.4,232399999999,1.70721238e-08,-0.0200000011,0.0340614042,-4.6918039e-06,-7.29268303e-05,-0.02
1,18,518645.5,232499999999,1.65446423e-08,-0.020000001,0.0340614227,-4.5462629e-06,-7.29360686e-05,-0.02
1,18,518645.6,232599999999,1.60168961e-08,-0.020000001,0.0340614406,-4.40070373e-06,-7.29450158e-05,-0.02
1,18,518645.7,232699999999,1.54888936e-08,-0.0200000009,0.0340614579,-4.25512695e-06,-7.29536722e-05,-0.02
1,18,518645.8,232799999999,1.49606433e-08,-0.0200000008,0.0340614746,-4.10953315e-06,-7.2962037e-05,-0.02
1,18,518645.9,232899999999,1.44321536e-08,-0.0200000008,0.0340614908,-3.96392292e-06,-7.29701107e-05,-0.02
1,18,518646,232999999999,1.39034331e-08,-0.0200000007,0.0340615063,-3.81829684e-06,-7.29778931e-05,-0.02
1,18,518646.1,233099999999,1.337449e-08,-0.0200000007,0.0340615213,-3.67265548e-06,-7.29853842e-05,-0.02
1,18,518646.2,233199999999,1.2845333e-08,-0.0200000006,0.0340615357,-3.52699944e-06,-7.2992584e-05,-0.02
1,18,518646.3,233299999999,1.23159705e-08,-0.0200000006,0.0340615495,-3.38132929e-06,-7.29994927e-05,-0.02
1,18,518646.4,233399999999,1.17864108e-08,-0.0200000005,0.0340615628,-3.23564562e-06,-7.30061098e-05,-0.02
1,18,518646.5,233499999999,1.12566627e-08,-0.0200000005,0.0340615754,-3.08994901e-06,-7.30124355e-05,-0.02
1,18,518646.6,233599999999,1.07267344e-08,-0.0200000004,0.0340615875,-2.94424004e-06,-7.301847e-05,-0.02
1,18,518646.7,233699999999,1.01966344e-08,-0.0200000004,0.034061599,-2.7985193e-06,-7.30242128e-05,-0.02
1,18,518646.8,233799999999,9.66637137e-09,-0.0200000004,0.0340616099,-2.65278736e-06,-7.30296644e-05,-0.02
1,18,518646.9,233899999999,9.13595363e-09,-0.0200000003,0.0340616202,-2.50704482e-06,-7.30348243e-05,-0.02
1,18,518647,233999999999,8.60538972e-09,-0.0200000003,0.0340616299,-2.36129225e-06,-7.30396929e-05,-0.02
1,18,518647.1,234099999999,8.07468814e-09,-0.0200000002,0.0340616391,-2.21553023e-06,-7.30442697e-05,-0.02
1,18,518647.2,234199999999,7.54385735e-09,-0.0200000002,0.0340616477,-2.06975936e-06,-7.30485552e-05,-0.02
1,18,518647.3,234299999999,7.01290586e-09,-0.0200000002,0.0340616557,-1.9239802e-06,-7.30525489e-05,-0.02
1,18,518647.4,234399999999,6.48184217e-09,-0.0200000002,0.0340616631,-1.77819336e-06,-7.30562513e-05,-0.02
1,18,518647.5,234499999999,5.95067477e-09,-0.0200000001,0.0340616699,-1.6323994e-06,-7.30596621e-05,-0.02
1,18,518647.6,234599999999,5.41941216e-09,-0.0200000001,0.0340616761,-1.48659891e-06,-7.3062781e-05,-0.02
1,18,518647.7,234699999999,4.88806283e-09,-0.0200000001,0.0340616818,-1.34079247e-06,-7.30656086e-05,-0.02
1,18,518647.8,234799999999,4.35663529e-09,-0.0200000001,0.0340616868,-1.19498068e-06,-7.30681445e-05,-0.02
1,18,518647.9,234899999999,3.82513805e-09,-0.0200000001,0.0340616913,-1.0491641e-06,-7.30703885e-05,-0.02
1,18,518648,234999999999,3.29357961e-09,-0.02,0.0340616952,-9.03343334e-07,-7.30723411e-05,-0.02
1,18,518648.1,235099999999,2.76196847e-09,-0.02,0.0340616986,-7.57518951e-07,-7.30740021e-05,-0.02
1,18,518648.2,235199999999,2.23031314e-09,-0.02,0.0340617013,-6.11691538e-07,-7.30753714e-05,-0.02
1,18,518648.3,235299999999,1.69862212e-09,-0.02,0.0340617035,-4.65861679e-07,-7.3076449e-05,-0.02
1,18,518648.4,235399999999,1.16690393e-09,-0.02,0.034061705,-3.20029957e-07,-7.30772349e-05,-0.02
1,18,518648.5,235499999999,6.35167061e-10,-0.02,0.034061706,-1.74196954e-07,-7.30777292e-05,-0.02
1,18,518648.6,235599999999,1.03420033e-10,-0.02,0.0340617064,-2.83632555e-08,-7.30779317e-05,-0.02
1,18,518648.7,235699999999,-4.28328643e-10,-0.02,0.0340617062,1.17470557e-07,-7.30778426e-05,-0.02
1,18,518648.8,235799999999,-9.60070471e-10,-0.02,0.0340617055,2.63303899e-07,-7.30774618e-05,-0.02
1,18,518648.9,235899999999,-1.49179693e-09,-0.02,0.0340617041,4.09136189e-07,-7.30767893e-05,-0.02
1,18,518649,235999999999,-2.02349955e-09,-0.02,0.0340617022,5.54966842e-07,-7.30758252e-05,-0.02
1,18,518649.1,236099999999,-2.55516977e-09,-0.02,0.0340616997,7.00795276e-07,-7.30745694e-05,-0.02
1,18,518649.2,236199999999,-3.08679909e-09,-0.02,0.0340616966,8.46620907e-07,-7.30730218e-05,-0.02
1,18,518649.3,236299999999,-3.61837905e-09,-0.02,0.0340616929,9.92443152e-07,-7.30711827e-05,-0.02
1,18,518649.4,236399999999,-4.14990111e-09,-0.0200000001,0.0340616887,1.13826143e-06,-7.30690521e-05,-0.02
1,18,518649.5,236499999999,-4.68135677e-09,-0.0200000001,0.0340616838,1.28407515e-06,-7.30666297e-05,-0.02
1,18,518649.6,236599999999,-5.21273752e-09,-0.0200000001,0.0340616784,1.42988374e-06,-7.30639155e-05,-0.02
1,18,518649.7,236699999999,-5.74403488e-09,-0.0200000001,0.0340616724,1.57568661e-06,-7.30609101e-05,-0.02
1,18,518649.8,236799999999,-6.27524033e-09,-0.0200000001,0.0340616658,1.72148318e-06,-7.30576127e-05,-0.02
1,18,518649.9,236899999999,-6.80634537e-09,-0.0200000002,0.0340616586,1.86727286e-06,-7.30540237e-05,-0.02
1,18,518650,236999999999,-7.33734152e-09,-0.0200000002,0.0340616508,2.01305508e-06,-7.30501432e-05,-0.02
1,18,518650.1,237099999999,-7.86822026e-09,-0.0200000002,0.0340616425,2.15882924e-06,-7.30459713e-05,-0.02
1,18,518650.2,237199999999,-8.39897312e-09,-0.0200000003,0.0340616336,2.30459477e-06,-7.30415079e-05,-0.02
1,18,518650.3,237299999999,-8.92959159e-09,-0.0200000003,0.0340616241,2.45035109e-06,-7.30367527e-05,-0.02
1,18,518650.4,237399999999,-9.46006719e-09,-0.0200000003,0.034061614,2.5960976e-06,-7.3031706e-05,-0.02
1,18,518650.5,237499999999,-9.99039143e-09,-0.0200000004,0.0340616033,2.74183373e-06,-7.3026368e-05,-0.02
1,18,518650.6,237599999999,-1.05205558e-08,-0.0200000004,0.034061592,2.8875589e-06,-7.30207383e-05,-0.02
1,18,518650.7,237699999999,-1.10505519e-08,-0.0200000005,0.0340615802,3.03327252e-06,-7.30148174e-05,-0.02
1,18,518650.8,237799999999,-1.15803711e-08,-0.0200000005,0.0340615678,3.17897401e-06,-7.30086051e-05,-0.02
1,18,518650.9,237899999999,-1.21100051e-08,-0.0200000006,0.0340615548,3.32466278e-06,-7.30021011e-05,-0.02
1,18,518651,237999999999,-1.26394453e-08,-0.0200000006,0.0340615412,3.47033826e-06,-7.29953059e-05,-0.02
1,18,518651.1,238099999999,-1.31686833e-08,-0.0200000007,0.034061527,3.61599985e-06,-7.29882195e-05,-0.02
1,18,518651.2,238199999999,-1.36977106e-08,-0.0200000007,0.0340615122,3.76164699e-06,-7.29808417e-05,-0.02
1,18,518651.3,238299999999,-1.42265187e-08,-0.0200000008,0.0340614969,3.90727908e-06,-7.29731726e-05,-0.02
1,18,518651.4,238399999999,-1.47550992e-08,-0.0200000008,0.034061481,4.05289555e-06,-7.2965212e-05,-0.02
1,18,518651.5,238499999999,-1.52834436e-08,-0.0200000009,0.0340614645,4.19849581e-06,-7.29569604e-05,-0.02
1,18,518651.6,238599999999,-1.58115435e-08,-0.0200000009,0.0340614474,4.34407927e-06,-7.29484176e-05,-0.02
1,18,518651.7,238699999999,-1.63393904e-08,-0.020000001,0.0340614297,4.48964537e-06,-7.29395836e-05,-0.02
1,18,518651.8,238799999999,-1.68669758e-08,-0.0200000011,0.0340614115,4.6351935e-06,-7.29304585e-05,-0.02
1,18,518651.9,238899999999,-1.73942914e-08,-0.0200000011,0.0340613926,4.7807231e-06,-7.29210424e-05,-0.02
1,18,518652,238999999999,-1.79213287e-08,-0.0200000012,0.0340613732,4.92623358e-06,-7.29113351e-05,-0.02
1,18,518652.1,239099999999,-1.84480792e-08,-0.0200000013,0.0340613532,5.07172436e-06,-7.29013369e-05,-0.02
1,18,518652.2,239199999999,-1.89745346e-08,-0.0200000014,0.0340613326,5.21719486e-06,-7.28910476e-05,-0.02
1,18,518652.3,239299999999,-1.95006864e-08,-0.0200000014,0.0340613115,5.36264449e-06,-7.28804674e-05,-0.02
1,18,518652.4,239399999999,-2.00265262e-08,-0.0200000015,0.0340612897,5.50807267e-06,-7.28695964e-05,-0.02
1,18,518652.5,239499999999,-2.05520455e-08,-0.0200000016,0.0340612674,5.65347883e-06,-7.28584345e-05,-0.02
1,18,518652.6,239599999999,-2.1077236e-08,-0.0200000017,0.0340612445,5.79886237e-06,-7.28469817e-05,-0.02
1,18,518652.7,239699999999,-2.16020893e-08,-0.0200000018,0.034061221,5.94422273e-06,-7.28352383e-05,-0.02
1,18,518652.8,239799999999,-2.21265969e-08,-0.0200000019,0.034061197,6.08955931e-06,-7.28232043e-05,-0.02
1,18,518652.9,239899999999,-2.26507506e-08,-0.0200000019,0.0340611723,6.23487153e-06,-7.28108795e-05,-0.02
1,18,518653,239999999999,-2.31745418e-08,-0.020000002,0.0340611471,6.38015882e-06,-7.2798264e-05,-0.02
1,18,518653.1,240099999999,-2.36979622e-08,-0.0200000021,0.0340611213,6.5254206e-06,-7.27853582e-05,-0.02
1,18,518653.2,240199999999,-2.42210034e-08,-0.0200000022,0.0340610949,6.67065628e-06,-7.27721617e-05,-0.02
1,18,518653.3,240299999999,-2.47436572e-08,-0.0200000023,0.0340610679,6.81586528e-06,-7.27586746e-05,-0.02
1,18,518653.4,240399999999,-2.5265915e-08,-0.0200000024,0.0340610403,6.96104702e-06,-7.27448975e-05,-0.02
1,18,518653.5,240499999999,-2.57877685e-08,-0.0200000025,0.0340610122,7.10620092e-06,-7.27308297e-05,-0.02
1,18,518653.6,240599999999,-2.63092095e-08,-0.0200000026,0.0340609835,7.2513264e-06,-7.27164719e-05,-0.02
1,18,518653.7,240699999999,-2.68302295e-08,-0.0200000027,0.0340609542,7.39642288e-06,-7.27018236e-05,-0.02
1,18,518653.8,240799999999,-2.73508202e-08,-0.0200000028,0.0340609243,7.54148979e-06,-7.26868854e-05,-0.02
1,18,518653.9,240899999999,-2.78709733e-08,-0.020000003,0.0340608939,7.68652653e-06,-7.26716568e-05,-0.02
1,18,518654,240999999999,-2.83906805e-08,-0.0200000031,0.0340608628,7.83153253e-06,-7.26561384e-05,-0.02
1,18,518654.1,241099999999,-2.89099335e-08,-0.0200000032,0.0340608312,7.9765072e-06,-7.26403297e-05,-0.02
1,18,518654.2,241199999999,-2.94287238e-08,-0.0200000033,0.034060799,8.12144998e-06,-7.26242314e-05,-0.02
1,18,518654.3,241299999999,-2.99470434e-08,-0.0200000034,0.0340607662,8.26636028e-06,-7.26078432e-05,-0.02
1,18,518654.4,241399999999,-3.04648837e-08,-0.0200000035,0.0340607329,8.41123752e-06,-7.25911649e-05,-0.02
1,18,518654.5,241499999999,-3.09822366e-08,-0.0200000037,0.0340606989,8.55608112e-06,-7.25741972e-05,-0.02
1,18,518654.6,241599999999,-3.14990938e-08,-0.0200000038,0.0340606644,8.7008905e-06,-7.25569398e-05,-0.02
1,18,518654.7,241699999999,-3.20154471e-08,-0.0200000039,0.0340606293,8.84566508e-06,-7.25393928e-05,-0.02
1,18,518654.8,241799999999,-3.2531288e-08,-0.020000004,0.0340605937,8.99040429e-06,-7.25215562e-05,-0.02
1,18,518654.9,241899999999,-3.30466085e-08,-0.0200000042,0.0340605574,9.13510754e-06,-7.25034299e-05,-0.02
1,18,518655,241999999999,-3.35614003e-08,-0.0200000043,0.0340605206,9.27977425e-06,-7.24850146e-05,-0.02
1,18,518655.1,242099999999,-3.4075655e-08,-0.0200000044,0.0340604832,9.42440386e-06,-7.24663099e-05,-0.02
1,18,518655.2,242199999999,-3.45893645e-08,-0.0200000046,0.0340604452,9.56899577e-06,-7.24473159e-05,-0.02
1,18,518655.3,242299999999,-3.51025207e-08,-0.0200000047,0.0340604066,9.71354941e-06,-7.24280328e-05,-0.02
1,18,518655.4,242399999999,-3.56151151e-08,-0.0200000049,0.0340603675,9.85806421e-06,-7.24084607e-05,-0.02
1,18,518655.5,242499999999,-3.61271398e-08,-0.020000005,0.0340603277,1.00025396e-05,-7.23885995e-05,-0.02
1,18,518655.6,242599999999,-3.66385864e-08,-0.0200000051,0.0340602874,1.01469749e-05,-7.23684494e-05,-0.02
1,18,518655.7,242699999999,-3.71494467e-08,-0.0200000053,0.0340602466,1.02913697e-05,-7.23480104e-05,-0.02
1,18,518655.8,242799999999,-3.76597127e-08,-0.0200000054,0.0340602051,1.04357234e-05,-7.23272827e-05,-0.02
1,18,518655.9,242899999999,-3.81693762e-08,-0.0200000056,0.0340601631,1.05800353e-05,-7.23062663e-05,-0.02
1,18,518656,242999999999,-3.86784289e-08,-0.0200000058,0.0340601205,1.07243048e-05,-7.22849613e-05,-0.02
1,18,518656.1,243099999999,-3.91868628e-08,-0.0200000059,0.0340600773,1.08685315e-05,-7.2263368e-05,-0.02
1,18,518656.2,243199999999,-3.96946696e-08,-0.0200000061,0.0340600335,1.10127147e-05,-7.22414861e-05,-0.02
1,18,518656.3,243299999999,-4.02018414e-08,-0.0200000062,0.0340599892,1.11568539e-05,-7.22193158e-05,-0.02
1,18,518656.4,243399999999,-4.070837e-08,-0.0200000064,0.0340599442,1.13009485e-05,-7.21968573e-05,-0.02
1,18,518656.5,243499999999,-4.12142472e-08,-0.0200000066,0.0340598988,1.14449978e-05,-7.21741109e-05,-0.02
1,18,518656.6,243599999999,-4.1719465e-08,-0.0200000067,0.0340598527,1.15890014e-05,-7.21510761e-05,-0.02
1,18,518656.7,243699999999,-4.22240152e-08,-0.0200000069,0.034059806,1.17329587e-05,-7.21277534e-05,-0.02
1,18,518656.8,243799999999,-4.27278899e-08,-0.0200000071,0.0340597588,1.1876869e-05,-7.2104143e-05,-0.02
1,18,518656.9,243899999999,-4.3231081e-08,-0.0200000072,0.034059711,1.20207318e-05,-7.20802449e-05,-0.02
1,18,518657,243999999999,-4.37335803e-08,-0.0200000074,0.0340596626,1.21645466e-05,-7.20560588e-05,-0.02
1,18,518657.1,244099999999,-4.42353799e-08,-0.0200000076,0.0340596137,1.23083127e-05,-7.20315851e-05,-0.02
1,18,518657.2,244199999999,-4.47364718e-08,-0.0200000078,0.0340595642,1.24520295e-05,-7.20068242e-05,-0.02
